trial,target_g,time_s,raw,voltage
44,800,0.396,60926,3.0679
44,800,0.447,60638,3.0534
44,800,0.499,61038,3.0736
44,800,0.550,60734,3.0582
44,800,0.601,61166,3.0800
44,800,0.652,61134,3.0784
44,800,0.704,60894,3.0663
44,800,0.755,60718,3.0574
44,800,0.806,60990,3.0711
44,800,0.858,61150,3.0792
44,800,0.909,60734,3.0582
44,800,0.960,60494,3.0462
44,800,1.012,61102,3.0768
44,800,1.063,60974,3.0703
44,800,1.114,60638,3.0534
44,800,1.166,60830,3.0631
44,800,1.217,60974,3.0703
44,800,1.268,61118,3.0776
44,800,1.319,61022,3.0727
44,800,1.370,60702,3.0566
44,800,1.421,61118,3.0776
44,800,1.472,61022,3.0727
44,800,1.524,60894,3.0663
44,800,1.575,61214,3.0824
44,800,1.626,61150,3.0792
44,800,1.678,61230,3.0832
44,800,1.729,61022,3.0727
44,800,1.780,60574,3.0502
44,800,1.831,60942,3.0687
44,800,1.883,60510,3.0470
44,800,1.934,61214,3.0824
44,800,1.985,61022,3.0727
44,800,2.039,60990,3.0711
44,800,2.091,61102,3.0768
44,800,2.143,60862,3.0647
44,800,2.194,60670,3.0550
44,800,2.245,60814,3.0623
44,800,2.297,60638,3.0534
44,800,2.348,61022,3.0727
44,800,2.399,60814,3.0623
44,800,2.451,60654,3.0542
44,800,2.502,61166,3.0800
44,800,2.553,60750,3.0591
44,800,2.604,60686,3.0558
44,800,2.656,60878,3.0655
44,800,2.707,60846,3.0639
44,800,2.758,61150,3.0792
44,800,2.809,60590,3.0510
44,800,2.860,60654,3.0542
44,800,2.911,60990,3.0711
44,800,2.962,60510,3.0470
45,800,0.000,61006,3.0719
45,800,0.091,60814,3.0623
45,800,0.143,60750,3.0591
45,800,0.194,60638,3.0534
45,800,0.245,61198,3.0816
45,800,0.297,61438,3.0937
45,800,0.348,61118,3.0776
45,800,0.399,61262,3.0848
45,800,0.451,61102,3.0768
45,800,0.502,61214,3.0824
45,800,0.553,60830,3.0631
45,800,0.604,61166,3.0800
45,800,0.655,60766,3.0599
45,800,0.706,60622,3.0526
45,800,0.757,60654,3.0542
45,800,0.809,61022,3.0727
45,800,0.860,61262,3.0848
45,800,0.911,60734,3.0582
45,800,0.962,60718,3.0574
45,800,1.013,60574,3.0502
45,800,1.067,61102,3.0768
45,800,1.119,61278,3.0856
45,800,1.170,61134,3.0784
45,800,1.221,61406,3.0921
45,800,1.273,61326,3.0881
45,800,1.324,61214,3.0824
45,800,1.375,61182,3.0808
45,800,1.427,60910,3.0671
45,800,1.478,60654,3.0542
45,800,1.529,61262,3.0848
45,800,1.580,60942,3.0687
45,800,1.631,60734,3.0582
45,800,1.682,60830,3.0631
45,800,1.733,61342,3.0889
45,800,1.785,61214,3.0824
45,800,1.836,60750,3.0591
45,800,1.887,60542,3.0486
45,800,1.939,60654,3.0542
45,800,1.990,60734,3.0582
45,800,2.041,60702,3.0566
45,800,2.092,61038,3.0736
45,800,2.143,60862,3.0647
45,800,2.194,60686,3.0558
45,800,2.245,61022,3.0727
45,800,2.296,60638,3.0534
45,800,2.347,60638,3.0534
45,800,2.398,60014,3.0220
45,800,2.449,60062,3.0244
45,800,2.500,59998,3.0212
45,800,2.551,60638,3.0534
45,800,2.603,60590,3.0510
45,800,2.654,60910,3.0671
45,800,2.705,61198,3.0816
45,800,2.757,61150,3.0792
45,800,2.808,61022,3.0727
45,800,2.859,61118,3.0776
45,800,2.911,60766,3.0599
45,800,2.962,60686,3.0558
46,900,0.000,60478,3.0454
46,900,0.128,60174,3.0300
46,900,0.179,60558,3.0494
46,900,0.230,60718,3.0574
46,900,0.281,60382,3.0405
46,900,0.333,60734,3.0582
46,900,0.384,60606,3.0518
46,900,0.435,60558,3.0494
46,900,0.486,60382,3.0405
46,900,0.537,60702,3.0566
46,900,0.588,60094,3.0260
46,900,0.640,60686,3.0558
46,900,0.691,60318,3.0373
46,900,0.742,60446,3.0437
46,900,0.793,60302,3.0365
46,900,0.845,60110,3.0268
46,900,0.896,60254,3.0341
46,900,0.947,60622,3.0526
46,900,0.999,59998,3.0212
46,900,1.050,60494,3.0462
46,900,1.101,60110,3.0268
46,900,1.152,60238,3.0333
46,900,1.203,60510,3.0470
46,900,1.254,60718,3.0574
46,900,1.305,60446,3.0437
46,900,1.356,60318,3.0373
46,900,1.407,59982,3.0204
46,900,1.458,60510,3.0470
46,900,1.509,60862,3.0647
46,900,1.560,60558,3.0494
46,900,1.611,60606,3.0518
46,900,1.663,60750,3.0591
46,900,1.714,60702,3.0566
46,900,1.765,60814,3.0623
46,900,1.817,60526,3.0478
46,900,1.868,60430,3.0429
46,900,1.919,60558,3.0494
46,900,1.970,60958,3.0695
46,900,2.021,60654,3.0542
46,900,2.072,60478,3.0454
46,900,2.123,60222,3.0325
46,900,2.177,60462,3.0446
46,900,2.229,60638,3.0534
46,900,2.281,60878,3.0655
46,900,2.332,60094,3.0260
46,900,2.383,60174,3.0300
46,900,2.435,60750,3.0591
46,900,2.486,60142,3.0284
46,900,2.537,60638,3.0534
46,900,2.588,60462,3.0446
46,900,2.639,60222,3.0325
46,900,2.690,60606,3.0518
46,900,2.741,60574,3.0502
46,900,2.793,60062,3.0244
46,900,2.844,60446,3.0437
46,900,2.895,60670,3.0550
46,900,2.947,59982,3.0204
46,900,2.998,60718,3.0574
47,900,0.000,60814,3.0623
47,900,0.086,61214,3.0824
47,900,0.138,61022,3.0727
47,900,0.190,60830,3.0631
47,900,0.241,60942,3.0687
47,900,0.292,61214,3.0824
47,900,0.343,61214,3.0824
47,900,0.394,60766,3.0599
47,900,0.445,60574,3.0502
47,900,0.496,60782,3.0607
47,900,0.547,61326,3.0881
47,900,0.598,61358,3.0897
47,900,0.650,61390,3.0913
47,900,0.701,61342,3.0889
47,900,0.752,60958,3.0695
47,900,0.803,61006,3.0719
47,900,0.855,60718,3.0574
47,900,0.906,61102,3.0768
47,900,0.957,60958,3.0695
47,900,1.009,61134,3.0784
47,900,1.060,60878,3.0655
47,900,1.111,61134,3.0784
47,900,1.165,61166,3.0800
47,900,1.217,61070,3.0752
47,900,1.268,60894,3.0663
47,900,1.320,60894,3.0663
47,900,1.371,61471,3.0954
47,900,1.422,60734,3.0582
47,900,1.473,61134,3.0784
47,900,1.524,61455,3.0946
47,900,1.575,60750,3.0591
47,900,1.627,61246,3.0840
47,900,1.678,61118,3.0776
47,900,1.729,60750,3.0591
47,900,1.780,60766,3.0599
47,900,1.832,61102,3.0768
47,900,1.883,61326,3.0881
47,900,1.934,61118,3.0776
47,900,1.985,61262,3.0848
47,900,2.036,60894,3.0663
47,900,2.087,60862,3.0647
47,900,2.138,60926,3.0679
47,900,2.190,61278,3.0856
47,900,2.241,60878,3.0655
47,900,2.292,61086,3.0760
47,900,2.344,61342,3.0889
47,900,2.395,61198,3.0816
47,900,2.446,60942,3.0687
47,900,2.497,61150,3.0792
47,900,2.548,60686,3.0558
47,900,2.599,60862,3.0647
47,900,2.650,61150,3.0792
47,900,2.702,61214,3.0824
47,900,2.753,61198,3.0816
47,900,2.804,61374,3.0905
47,900,2.856,61118,3.0776
47,900,2.907,60878,3.0655
47,900,2.958,61455,3.0946
48,900,0.000,61118,3.0776
48,900,0.094,61198,3.0816
48,900,0.146,60814,3.0623
48,900,0.200,60846,3.0639
48,900,0.252,60590,3.0510
48,900,0.304,61038,3.0736
48,900,0.355,61134,3.0784
48,900,0.406,61342,3.0889
48,900,0.458,61246,3.0840
48,900,0.509,60766,3.0599
48,900,0.560,61166,3.0800
48,900,0.611,61230,3.0832
48,900,0.663,61182,3.0808
48,900,0.714,61198,3.0816
48,900,0.765,61262,3.0848
48,900,0.816,61246,3.0840
48,900,0.867,61262,3.0848
48,900,0.918,61438,3.0937
48,900,0.970,60974,3.0703
48,900,1.021,61406,3.0921
48,900,1.072,61198,3.0816
48,900,1.123,60830,3.0631
48,900,1.175,61390,3.0913
48,900,1.226,61246,3.0840
48,900,1.277,61150,3.0792
48,900,1.329,60894,3.0663
48,900,1.380,61262,3.0848
48,900,1.431,61022,3.0727
48,900,1.482,60846,3.0639
48,900,1.534,61150,3.0792
48,900,1.585,61118,3.0776
48,900,1.636,61134,3.0784
48,900,1.688,61342,3.0889
48,900,1.739,60894,3.0663
48,900,1.790,61070,3.0752
48,900,1.842,61006,3.0719
48,900,1.893,61118,3.0776
48,900,1.944,60686,3.0558
48,900,1.995,60734,3.0582
48,900,2.047,61358,3.0897
48,900,2.098,61118,3.0776
48,900,2.149,60942,3.0687
48,900,2.201,60958,3.0695
48,900,2.283,60910,3.0671
48,900,2.335,61342,3.0889
48,900,2.386,60782,3.0607
48,900,2.437,61102,3.0768
48,900,2.489,61006,3.0719
48,900,2.540,61374,3.0905
48,900,2.591,61310,3.0873
48,900,2.642,61150,3.0792
48,900,2.694,60862,3.0647
48,900,2.745,60830,3.0631
48,900,2.796,61166,3.0800
48,900,2.847,61214,3.0824
48,900,2.899,61583,3.1010
48,900,2.950,61150,3.0792
49,1000,0.000,61471,3.0954
49,1000,0.081,61471,3.0954
49,1000,0.133,61583,3.1010
49,1000,0.184,61358,3.0897
49,1000,0.235,61455,3.0946
49,1000,0.286,61535,3.0986
49,1000,0.338,61438,3.0937
49,1000,0.389,61390,3.0913
49,1000,0.440,61262,3.0848
49,1000,0.492,61775,3.1107
49,1000,0.543,61358,3.0897
49,1000,0.594,61070,3.0752
49,1000,0.646,61711,3.1074
49,1000,0.697,61422,3.0929
49,1000,0.748,61278,3.0856
49,1000,0.799,61471,3.0954
49,1000,0.851,61551,3.0994
49,1000,0.902,61038,3.0736
49,1000,0.953,61519,3.0978
49,1000,1.005,61631,3.1034
49,1000,1.056,61374,3.0905
49,1000,1.107,61551,3.0994
49,1000,1.159,61166,3.0800
49,1000,1.210,61390,3.0913
49,1000,1.263,61455,3.0946
49,1000,1.315,61551,3.0994
49,1000,1.366,61390,3.0913
49,1000,1.417,61679,3.1058
49,1000,1.469,61711,3.1074
49,1000,1.520,61455,3.0946
49,1000,1.571,61022,3.0727
49,1000,1.622,61663,3.1050
49,1000,1.673,61583,3.1010
49,1000,1.724,61182,3.0808
49,1000,1.775,61422,3.0929
49,1000,1.826,61230,3.0832
49,1000,1.877,61583,3.1010
49,1000,1.928,61182,3.0808
49,1000,1.980,61679,3.1058
49,1000,2.031,61759,3.1099
49,1000,2.082,61759,3.1099
49,1000,2.134,61727,3.1082
49,1000,2.185,61919,3.1179
49,1000,2.236,61743,3.1091
49,1000,2.287,61342,3.0889
49,1000,2.338,61150,3.0792
49,1000,2.389,61727,3.1082
49,1000,2.440,61471,3.0954
49,1000,2.491,61663,3.1050
49,1000,2.542,61422,3.0929
49,1000,2.593,61535,3.0986
49,1000,2.645,61422,3.0929
49,1000,2.696,61455,3.0946
49,1000,2.747,61599,3.1018
49,1000,2.799,61679,3.1058
49,1000,2.850,61406,3.0921
49,1000,2.901,61438,3.0937
49,1000,2.952,61455,3.0946
50,1000,0.000,61118,3.0776
50,1000,0.090,60782,3.0607
50,1000,0.142,61294,3.0864
50,1000,0.194,60974,3.0703
50,1000,0.248,61118,3.0776
50,1000,0.300,61134,3.0784
50,1000,0.351,60910,3.0671
50,1000,0.402,61134,3.0784
50,1000,0.454,61262,3.0848
50,1000,0.505,61390,3.0913
50,1000,0.556,60766,3.0599
50,1000,0.607,61358,3.0897
50,1000,0.658,61294,3.0864
50,1000,0.709,61519,3.0978
50,1000,0.760,61471,3.0954
50,1000,0.811,61390,3.0913
50,1000,0.862,60782,3.0607
50,1000,0.914,61166,3.0800
50,1000,0.965,61070,3.0752
50,1000,1.016,61022,3.0727
50,1000,1.067,61631,3.1034
50,1000,1.118,61326,3.0881
50,1000,1.169,61406,3.0921
50,1000,1.220,61294,3.0864
50,1000,1.271,60958,3.0695
50,1000,1.323,61230,3.0832
50,1000,1.374,61102,3.0768
50,1000,1.425,61358,3.0897
50,1000,1.477,61358,3.0897
50,1000,1.528,61134,3.0784
50,1000,1.579,61230,3.0832
50,1000,1.631,61166,3.0800
50,1000,1.682,60974,3.0703
50,1000,1.733,61086,3.0760
50,1000,1.784,61278,3.0856
50,1000,1.836,61054,3.0744
50,1000,1.887,61214,3.0824
50,1000,1.938,61086,3.0760
50,1000,1.989,61519,3.0978
50,1000,2.040,61455,3.0946
50,1000,2.091,61166,3.0800
50,1000,2.142,60606,3.0518
50,1000,2.196,61086,3.0760
50,1000,2.248,61198,3.0816
50,1000,2.299,60734,3.0582
50,1000,2.350,61214,3.0824
50,1000,2.401,61230,3.0832
50,1000,2.452,60878,3.0655
50,1000,2.504,61278,3.0856
50,1000,2.555,60766,3.0599
50,1000,2.606,61294,3.0864
50,1000,2.658,61134,3.0784
50,1000,2.709,60942,3.0687
50,1000,2.760,61214,3.0824
50,1000,2.811,61567,3.1002
50,1000,2.863,60846,3.0639
50,1000,2.914,61310,3.0873
50,1000,2.965,60878,3.0655
51,1000,0.001,61022,3.0727
51,1000,0.095,61342,3.0889
51,1000,0.147,60814,3.0623
51,1000,0.198,61102,3.0768
51,1000,0.250,61070,3.0752
51,1000,0.301,61214,3.0824
51,1000,0.352,60766,3.0599
51,1000,0.404,60830,3.0631
51,1000,0.455,61503,3.0970
51,1000,0.506,60894,3.0663
51,1000,0.557,61134,3.0784
51,1000,0.608,61390,3.0913
51,1000,0.659,61294,3.0864
51,1000,0.710,61262,3.0848
51,1000,0.761,61438,3.0937
51,1000,0.812,61246,3.0840
51,1000,0.864,61102,3.0768
51,1000,0.915,61246,3.0840
51,1000,0.966,61342,3.0889
51,1000,1.017,61278,3.0856
51,1000,1.069,61134,3.0784
51,1000,1.120,60958,3.0695
51,1000,1.203,60974,3.0703
51,1000,1.255,61102,3.0768
51,1000,1.306,60702,3.0566
51,1000,1.358,60654,3.0542
51,1000,1.409,61198,3.0816
51,1000,1.460,61342,3.0889
51,1000,1.511,61070,3.0752
51,1000,1.563,61102,3.0768
51,1000,1.614,61342,3.0889
51,1000,1.665,60910,3.0671
51,1000,1.716,61134,3.0784
51,1000,1.767,61326,3.0881
51,1000,1.818,61102,3.0768
51,1000,1.869,60846,3.0639
51,1000,1.920,61615,3.1026
51,1000,1.971,61487,3.0962
51,1000,2.022,60926,3.0679
51,1000,2.074,61182,3.0808
51,1000,2.125,61134,3.0784
51,1000,2.176,60686,3.0558
51,1000,2.228,60686,3.0558
51,1000,2.279,61519,3.0978
51,1000,2.330,61102,3.0768
51,1000,2.381,61647,3.1042
51,1000,2.433,61342,3.0889
51,1000,2.484,60846,3.0639
51,1000,2.535,61294,3.0864
51,1000,2.587,61262,3.0848
51,1000,2.638,61455,3.0946
51,1000,2.689,61406,3.0921
51,1000,2.741,61150,3.0792
51,1000,2.792,61390,3.0913
51,1000,2.843,61214,3.0824
51,1000,2.894,60910,3.0671
51,1000,2.945,61390,3.0913
51,1000,2.996,61198,3.0816
52,1200,0.000,61615,3.1026
52,1200,0.085,61903,3.1171
52,1200,0.137,61727,3.1082
52,1200,0.188,62127,3.1284
52,1200,0.239,61807,3.1123
52,1200,0.290,62095,3.1268
52,1200,0.341,62047,3.1244
52,1200,0.393,61903,3.1171
52,1200,0.444,62255,3.1348
52,1200,0.495,61999,3.1219
52,1200,0.546,61711,3.1074
52,1200,0.598,61631,3.1034
52,1200,0.649,62015,3.1228
52,1200,0.700,61967,3.1203
52,1200,0.752,62047,3.1244
52,1200,0.803,62127,3.1284
52,1200,0.854,61743,3.1091
52,1200,0.905,62191,3.1316
52,1200,0.956,61583,3.1010
52,1200,1.007,61727,3.1082
52,1200,1.058,61631,3.1034
52,1200,1.109,61711,3.1074
52,1200,1.160,61471,3.0954
52,1200,1.211,61887,3.1163
52,1200,1.262,61887,3.1163
52,1200,1.313,61919,3.1179
52,1200,1.364,62239,3.1340
52,1200,1.415,61422,3.0929
52,1200,1.466,61967,3.1203
52,1200,1.517,61519,3.0978
52,1200,1.568,61647,3.1042
52,1200,1.619,61919,3.1179
52,1200,1.670,61535,3.0986
52,1200,1.721,61438,3.0937
52,1200,1.772,61759,3.1099
52,1200,1.823,61823,3.1131
52,1200,1.875,61631,3.1034
52,1200,1.926,61647,3.1042
52,1200,1.977,61935,3.1187
52,1200,2.031,61695,3.1066
52,1200,2.083,61583,3.1010
52,1200,2.135,61791,3.1115
52,1200,2.186,61455,3.0946
52,1200,2.237,61759,3.1099
52,1200,2.288,61727,3.1082
52,1200,2.339,61775,3.1107
52,1200,2.390,62143,3.1292
52,1200,2.441,61374,3.0905
52,1200,2.493,61855,3.1147
52,1200,2.544,61887,3.1163
52,1200,2.595,61967,3.1203
52,1200,2.647,61711,3.1074
52,1200,2.698,61903,3.1171
52,1200,2.749,61871,3.1155
52,1200,2.801,61519,3.0978
52,1200,2.852,61711,3.1074
52,1200,2.903,61855,3.1147
52,1200,2.954,61679,3.1058
53,1200,0.001,61823,3.1131
53,1200,0.094,61839,3.1139
53,1200,0.146,61727,3.1082
53,1200,0.197,61567,3.1002
53,1200,0.248,61839,3.1139
53,1200,0.300,61887,3.1163
53,1200,0.351,61855,3.1147
53,1200,0.402,61967,3.1203
53,1200,0.453,61615,3.1026
53,1200,0.504,61743,3.1091
53,1200,0.555,62047,3.1244
53,1200,0.606,62047,3.1244
53,1200,0.657,61583,3.1010
53,1200,0.708,62063,3.1252
53,1200,0.760,61919,3.1179
53,1200,0.811,61406,3.0921
53,1200,0.862,61471,3.0954
53,1200,0.913,61326,3.0881
53,1200,0.965,61519,3.0978
53,1200,1.019,61791,3.1115
53,1200,1.071,61807,3.1123
53,1200,1.122,61214,3.0824
53,1200,1.173,61743,3.1091
53,1200,1.225,61599,3.1018
53,1200,1.276,61647,3.1042
53,1200,1.327,61839,3.1139
53,1200,1.379,61583,3.1010
53,1200,1.430,61903,3.1171
53,1200,1.481,61374,3.0905
53,1200,1.532,61839,3.1139
53,1200,1.584,61887,3.1163
53,1200,1.635,61839,3.1139
53,1200,1.686,61759,3.1099
53,1200,1.738,61615,3.1026
53,1200,1.789,61487,3.0962
53,1200,1.840,61551,3.0994
53,1200,1.891,61775,3.1107
53,1200,1.943,61422,3.0929
53,1200,1.994,61535,3.0986
53,1200,2.045,61839,3.1139
53,1200,2.097,61775,3.1107
53,1200,2.148,61743,3.1091
53,1200,2.199,61887,3.1163
53,1200,2.251,61599,3.1018
53,1200,2.302,61487,3.0962
53,1200,2.353,61326,3.0881
53,1200,2.404,61390,3.0913
53,1200,2.455,61358,3.0897
53,1200,2.506,61743,3.1091
53,1200,2.558,62111,3.1276
53,1200,2.609,61951,3.1195
53,1200,2.660,61599,3.1018
53,1200,2.711,61855,3.1147
53,1200,2.763,61711,3.1074
53,1200,2.814,61535,3.0986
53,1200,2.865,61871,3.1155
53,1200,2.917,61631,3.1034
53,1200,2.998,61663,3.1050
54,1200,0.001,61647,3.1042
54,1200,0.082,61647,3.1042
54,1200,0.134,61487,3.0962
54,1200,0.185,61775,3.1107
54,1200,0.236,61519,3.0978
54,1200,0.288,61663,3.1050
54,1200,0.339,61599,3.1018
54,1200,0.390,61406,3.0921
54,1200,0.442,61599,3.1018
54,1200,0.493,61647,3.1042
54,1200,0.544,61839,3.1139
54,1200,0.596,62031,3.1236
54,1200,0.647,61374,3.0905
54,1200,0.698,61631,3.1034
54,1200,0.749,61743,3.1091
54,1200,0.800,61487,3.0962
54,1200,0.851,61839,3.1139
54,1200,0.903,61567,3.1002
54,1200,0.954,61759,3.1099
54,1200,1.005,61599,3.1018
54,1200,1.056,61871,3.1155
54,1200,1.108,61647,3.1042
54,1200,1.159,61711,3.1074
54,1200,1.210,61599,3.1018
54,1200,1.261,61663,3.1050
54,1200,1.312,62047,3.1244
54,1200,1.363,61615,3.1026
54,1200,1.414,61727,3.1082
54,1200,1.465,61759,3.1099
54,1200,1.516,61358,3.0897
54,1200,1.567,61903,3.1171
54,1200,1.618,61342,3.0889
54,1200,1.669,61455,3.0946
54,1200,1.720,61743,3.1091
54,1200,1.772,61647,3.1042
54,1200,1.823,61358,3.0897
54,1200,1.874,61503,3.0970
54,1200,1.928,61615,3.1026
54,1200,1.980,61374,3.0905
54,1200,2.031,61583,3.1010
54,1200,2.082,61775,3.1107
54,1200,2.133,61487,3.0962
54,1200,2.184,61663,3.1050
54,1200,2.235,61839,3.1139
54,1200,2.286,61663,3.1050
54,1200,2.337,61102,3.0768
54,1200,2.388,61887,3.1163
54,1200,2.439,61759,3.1099
54,1200,2.490,61294,3.0864
54,1200,2.541,61390,3.0913
54,1200,2.592,61583,3.1010
54,1200,2.643,61487,3.0962
54,1200,2.695,61711,3.1074
54,1200,2.746,61294,3.0864
54,1200,2.797,61663,3.1050
54,1200,2.849,61326,3.0881
54,1200,2.900,61919,3.1179
54,1200,2.951,61503,3.0970
55,1500,0.000,61775,3.1107
55,1500,0.084,61807,3.1123
55,1500,0.136,61503,3.0970
55,1500,0.188,61535,3.0986
55,1500,0.239,61471,3.0954
55,1500,0.290,61599,3.1018
55,1500,0.342,61967,3.1203
55,1500,0.393,61871,3.1155
55,1500,0.444,61919,3.1179
55,1500,0.495,61631,3.1034
55,1500,0.546,61855,3.1147
55,1500,0.597,61807,3.1123
55,1500,0.648,61615,3.1026
55,1500,0.699,61775,3.1107
55,1500,0.750,61823,3.1131
55,1500,0.801,61759,3.1099
55,1500,0.853,61967,3.1203
55,1500,0.907,61983,3.1211
55,1500,0.959,61967,3.1203
55,1500,1.010,61935,3.1187
55,1500,1.061,61887,3.1163
55,1500,1.113,61759,3.1099
55,1500,1.164,61583,3.1010
55,1500,1.215,62063,3.1252
55,1500,1.266,61727,3.1082
55,1500,1.317,61807,3.1123
55,1500,1.368,61967,3.1203
55,1500,1.420,61679,3.1058
55,1500,1.471,61647,3.1042
55,1500,1.522,61839,3.1139
55,1500,1.573,61711,3.1074
55,1500,1.625,61663,3.1050
55,1500,1.676,61631,3.1034
55,1500,1.727,61583,3.1010
55,1500,1.778,61871,3.1155
55,1500,1.829,61807,3.1123
55,1500,1.880,61631,3.1034
55,1500,1.931,61487,3.0962
55,1500,1.983,61422,3.0929
55,1500,2.034,61358,3.0897
55,1500,2.085,61903,3.1171
55,1500,2.137,61599,3.1018
55,1500,2.188,61855,3.1147
55,1500,2.239,61599,3.1018
55,1500,2.290,61775,3.1107
55,1500,2.341,61711,3.1074
55,1500,2.392,61839,3.1139
55,1500,2.444,61679,3.1058
55,1500,2.495,61807,3.1123
55,1500,2.546,61519,3.0978
55,1500,2.597,61791,3.1115
55,1500,2.649,61503,3.0970
55,1500,2.700,61599,3.1018
55,1500,2.751,61711,3.1074
55,1500,2.802,61711,3.1074
55,1500,2.855,61503,3.0970
55,1500,2.907,61887,3.1163
55,1500,2.958,61839,3.1139
56,1500,0.001,61807,3.1123
56,1500,0.096,62127,3.1284
56,1500,0.148,61791,3.1115
56,1500,0.199,62047,3.1244
56,1500,0.251,61519,3.0978
56,1500,0.302,62031,3.1236
56,1500,0.353,61759,3.1099
56,1500,0.405,61967,3.1203
56,1500,0.456,61743,3.1091
56,1500,0.507,61438,3.0937
56,1500,0.559,61903,3.1171
56,1500,0.610,61663,3.1050
56,1500,0.661,61855,3.1147
56,1500,0.713,61390,3.0913
56,1500,0.764,61919,3.1179
56,1500,0.815,61663,3.1050
56,1500,0.866,61903,3.1171
56,1500,0.918,61807,3.1123
56,1500,0.969,62031,3.1236
56,1500,1.020,61807,3.1123
56,1500,1.072,61583,3.1010
56,1500,1.123,61743,3.1091
56,1500,1.174,61999,3.1219
56,1500,1.226,61743,3.1091
56,1500,1.277,61807,3.1123
56,1500,1.328,61839,3.1139
56,1500,1.379,62047,3.1244
56,1500,1.431,61791,3.1115
56,1500,1.482,61791,3.1115
56,1500,1.533,62015,3.1228
56,1500,1.585,61551,3.0994
56,1500,1.636,61759,3.1099
56,1500,1.687,61743,3.1091
56,1500,1.738,61663,3.1050
56,1500,1.789,61919,3.1179
56,1500,1.871,61983,3.1211
56,1500,1.923,61631,3.1034
56,1500,1.975,61823,3.1131
56,1500,2.026,61855,3.1147
56,1500,2.077,61615,3.1026
56,1500,2.128,61519,3.0978
56,1500,2.179,61599,3.1018
56,1500,2.230,61711,3.1074
56,1500,2.281,61999,3.1219
56,1500,2.333,61438,3.0937
56,1500,2.384,61679,3.1058
56,1500,2.435,61503,3.0970
56,1500,2.487,61599,3.1018
56,1500,2.538,61839,3.1139
56,1500,2.589,61999,3.1219
56,1500,2.640,61663,3.1050
56,1500,2.691,61631,3.1034
56,1500,2.742,62127,3.1284
56,1500,2.794,61743,3.1091
56,1500,2.845,61663,3.1050
56,1500,2.896,61519,3.0978
56,1500,2.947,62031,3.1236
56,1500,2.999,61855,3.1147
57,1500,0.000,61775,3.1107
57,1500,0.085,61615,3.1026
57,1500,0.137,61727,3.1082
57,1500,0.188,61983,3.1211
57,1500,0.239,61599,3.1018
57,1500,0.290,61679,3.1058
57,1500,0.342,61839,3.1139
57,1500,0.393,61406,3.0921
57,1500,0.444,61903,3.1171
57,1500,0.495,61967,3.1203
57,1500,0.547,61663,3.1050
57,1500,0.598,61791,3.1115
57,1500,0.649,62159,3.1300
57,1500,0.701,61791,3.1115
57,1500,0.755,61967,3.1203
57,1500,0.807,61743,3.1091
57,1500,0.858,61679,3.1058
57,1500,0.909,61759,3.1099
57,1500,0.960,61727,3.1082
57,1500,1.011,61487,3.0962
57,1500,1.062,62127,3.1284
57,1500,1.113,61599,3.1018
57,1500,1.165,61679,3.1058
57,1500,1.216,62175,3.1308
57,1500,1.267,61743,3.1091
57,1500,1.319,61535,3.0986
57,1500,1.370,61855,3.1147
57,1500,1.421,61647,3.1042
57,1500,1.473,61711,3.1074
57,1500,1.524,62111,3.1276
57,1500,1.575,61358,3.0897
57,1500,1.626,61471,3.0954
57,1500,1.678,61583,3.1010
57,1500,1.729,61743,3.1091
57,1500,1.780,61663,3.1050
57,1500,1.832,61519,3.0978
57,1500,1.883,61743,3.1091
57,1500,1.934,61503,3.0970
57,1500,1.985,61663,3.1050
57,1500,2.036,61711,3.1074
57,1500,2.087,62015,3.1228
57,1500,2.138,61406,3.0921
57,1500,2.189,62111,3.1276
57,1500,2.240,61599,3.1018
57,1500,2.291,61759,3.1099
57,1500,2.343,61855,3.1147
57,1500,2.394,61855,3.1147
57,1500,2.445,61871,3.1155
57,1500,2.497,61535,3.0986
57,1500,2.548,61711,3.1074
57,1500,2.599,61663,3.1050
57,1500,2.651,61775,3.1107
57,1500,2.704,61647,3.1042
57,1500,2.756,62127,3.1284
57,1500,2.807,61967,3.1203
57,1500,2.858,61503,3.0970
57,1500,2.910,61471,3.0954
57,1500,2.961,61967,3.1203
